cod_empresa;cod_parte;cod_processo;cod_usuario;migracao;parte_principal;ativo;listar_como_cliente;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;6635116;9938547;301340;;1;1;1;;;0;0;;
92577;9863403;9949228;301340;;1;1;1;;;0;0;;
92577;9863688;9949468;301340;;1;1;1;;;0;0;;
92577;4221203;9949836;301340;;1;1;1;;;0;0;;
92577;4979986;9978657;301340;;1;1;1;;;0;0;;
92577;9898036;9983526;301340;;1;1;1;;;0;0;;
92577;9906367;9991487;301340;;1;1;1;;;0;0;;
92577;9933400;10023534;301340;;1;1;1;;;0;0;;
92577;9320756;10047482;301340;;1;1;1;;;0;0;;
92577;8536317;10053848;301340;;1;1;1;;;0;0;;
92577;6983057;10072947;301340;;1;1;1;;;0;0;;
92577;6983057;10072958;301340;;1;1;1;;;0;0;;
92577;5029813;10086514;302720;;1;1;1;;;0;0;;
92577;9906367;10110459;301340;;1;1;1;;;0;0;;
92577;4618874;10110896;301340;;1;1;1;;;0;0;;
92577;10028217;10116065;301340;;1;1;1;;;0;0;;
92577;10110798;10192614;301340;;1;1;1;;;0;0;;
92577;8604271;10195703;301340;;1;1;1;;;0;0;;
92577;6137820;10195795;301340;;1;1;1;;;0;0;;
92577;10150095;10230343;347394;;1;1;1;;;0;0;;
92577;10150037;10230298;347394;;1;1;1;;;0;0;;
92577;10150307;10230562;347394;;1;1;1;;;0;0;;
92577;10151132;10231361;347394;;1;1;1;;;0;0;;
92577;10172398;10249672;301340;;1;1;1;;;0;0;;
92577;10161470;10238402;301340;;1;1;1;;;0;0;;
92577;10147185;10227464;347394;;1;1;1;;;0;0;;
92577;10147517;10227827;347394;;1;1;1;;;0;0;;
92577;10147446;10227754;347394;;1;1;1;;;0;0;;
92577;10147644;10227950;347394;;1;1;1;;;0;0;;
92577;9198969;10228205;301340;;1;1;1;;;0;0;;
92577;10050461;10136882;301340;;1;1;1;;;0;0;;
92577;10148687;10228950;301340;;1;1;1;;;0;0;;
92577;8742893;10348178;301340;;1;1;1;;;0;0;;
92577;10227222;10303030;347394;;1;1;1;;;0;0;;
92577;10403653;10478487;347394;;1;1;1;;;0;0;;
92577;4800170;10303858;302720;;1;1;1;;;0;0;;
92577;13966195;14251384;301340;;1;1;1;;;0;0;;
92577;6936541;10467137;347394;;1;1;1;;;0;0;;
92577;5017754;10475264;301340;;1;1;1;;;0;0;;
92577;10075418;10160124;301340;;1;1;1;;;0;0;;
92577;10077646;10162178;301340;;1;1;1;;;0;0;;
92577;10384650;10459423;301340;;1;1;1;;;0;0;;
92577;10359931;10434197;301340;;1;1;1;;;0;0;;
92577;9396576;10434642;301340;;1;1;1;;;0;0;;
92577;5017754;10374875;301340;;1;1;1;;;0;0;;
92577;10252237;10327905;301340;;1;1;1;;;0;0;;
92577;102600459;102835242;347394;;1;1;1;;;0;0;;
92577;10300301;10374981;347394;;1;1;1;;;0;0;;
92577;5017754;10374907;301340;;1;1;1;;;0;0;;
92577;4247296;10375134;347394;;1;1;1;;;0;0;;
92577;10385555;10460345;301340;;1;1;1;;;0;0;;
92577;10204214;10280872;301340;;1;1;1;;;0;0;;
92577;10204580;10281226;301340;;1;1;1;;;0;0;;
92577;10075418;10334194;301340;;1;1;1;;;0;0;;
92577;4389923;10180804;347394;;1;1;1;;;0;0;;
92577;10101373;10185384;301340;;1;1;1;;;0;0;;
92577;10101426;10185384;301340;;0;1;1;;;0;0;;
92577;10101455;10185384;301340;;0;1;1;;;0;0;;
92577;10511970;10585607;347394;;1;1;1;;;0;0;;
92577;10464267;10538353;301340;;1;1;1;;;0;0;;
92577;4242449;10650581;301340;;1;1;1;;;0;0;;
92577;10467935;10542008;347394;;1;1;1;;;0;0;;
92577;10587325;10664752;301340;;1;1;1;;;0;0;;
92577;10474917;10548966;301340;;1;1;1;;;0;0;;
92577;10522036;10595467;301340;;1;1;1;;;0;0;;
92577;10481164;10555017;301340;;1;1;1;;;0;0;;
92577;9545677;10626055;301340;;1;1;1;;;0;0;;
92577;10588268;10665777;301340;;1;1;1;;;0;0;;
92577;4242449;10628253;301340;;1;1;1;;;0;0;;
92577;10588911;10666426;301340;;1;1;1;;;0;0;;
92577;5855955;10668731;347394;;1;1;1;;;0;0;;
92577;5855955;10668732;347394;;1;1;1;;;0;0;;
92577;10436572;10511348;301340;;1;1;1;;;0;0;;
92577;9311392;10705471;301340;;1;1;1;;;0;0;;
92577;8492097;10720182;301340;;1;1;1;;;0;0;;
92577;7082444;10526774;301340;;1;1;1;;;0;0;;
92577;7055367;10526774;301340;;0;1;1;;;0;0;;
92577;10607445;10685080;347394;;1;1;1;;;0;0;;
92577;10608003;10685628;347394;;1;1;1;;;0;0;;
92577;8791349;11750834;301340;;1;1;1;;;0;0;;
92577;6980183;11130796;301340;;1;1;1;;;0;0;;
92577;11053819;11151730;301340;;1;1;1;;;0;0;;
92577;4242449;11062947;302720;;1;1;1;;;0;0;;
92577;11054333;11152219;301340;;1;1;1;;;0;0;;
92577;6635116;10915854;301340;;1;1;1;;;0;0;;
92577;6980183;11092656;301340;;1;1;1;;;0;0;;
92577;8720627;11752238;301340;;1;1;1;;;0;0;;
92577;11555191;11741559;301340;;1;1;1;;;0;0;;
92577;11217398;11309058;301340;;1;1;1;;;0;0;;
92577;9273149;11313177;301340;;1;1;1;;;0;0;;
92577;10995405;11093909;301340;;1;1;1;;;0;0;;
92577;11223884;11309058;301340;;0;2;0;;;0;0;;
92577;10522036;11025855;301340;;1;1;1;;;0;0;;
92577;11049748;11147836;301340;;1;1;1;;;0;0;;
92577;10709454;10778768;301340;;1;1;1;;;0;0;;
92577;10709454;10778775;301340;;1;1;1;;;0;0;;
92577;9198969;10926909;301340;;1;1;1;;;0;0;;
92577;11000622;11099170;301340;;1;1;1;;;0;0;;
92577;11049748;11147820;301340;;1;1;1;;;0;0;;
92577;9019280;10782361;301340;;1;1;1;;;0;0;;
92577;4369606;10789137;301340;;1;1;1;;;0;0;;
92577;11215089;11306833;301340;;1;1;1;;;0;0;;
92577;11556107;11742416;301340;;1;1;1;;;0;0;;
92577;10791550;11307699;301340;;1;1;1;;;0;0;;
92577;10791550;11307715;301340;;1;1;1;;;0;0;;
92577;11056349;11154111;301340;;1;1;1;;;0;0;;
92577;10943963;11039184;301340;;1;1;1;;;0;0;;
92577;9172617;10803596;301340;;1;1;1;;;0;0;;
92577;9172617;10803657;301340;;1;1;1;;;0;0;;
92577;11824514;12018953;301340;;1;1;1;;;0;0;;
92577;11549589;11735992;302720;;1;1;1;;;0;0;;
92577;4687275;10805704;301340;;1;1;1;;;0;0;;
92577;11051653;11149628;301340;;1;1;1;;;0;0;;
92577;10891800;10987529;301340;;1;1;1;;;0;0;;
92577;10892110;10987837;301340;;1;1;1;;;0;0;;
92577;10895958;10991551;301340;;1;1;1;;;0;0;;
92577;7263562;10814394;301340;;1;1;1;;;0;0;;
92577;10749810;10816408;301340;;1;1;1;;;0;0;;
92577;10749810;10816385;301340;;1;1;1;;;0;0;;
92577;10899887;10995344;301340;;1;1;1;;;0;0;;
92577;10750740;10817309;301340;;1;1;1;;;0;0;;
92577;10959739;11056034;301340;;1;1;1;;;0;0;;
92577;12924795;13198118;301340;;1;1;1;;;0;0;;
92577;12927078;13200194;302720;;1;1;1;;;0;0;;
92577;8178252;11189608;301340;;1;1;1;;;0;0;;
92577;10481164;11209070;301340;;1;1;1;;;0;0;;
92577;9575255;11211454;302720;;1;1;1;;;0;0;;
92577;11116892;11211055;302720;;1;1;1;;;0;0;;
92577;11121147;11215191;301340;;1;1;1;;;0;0;;
92577;10791550;10858019;301340;;1;1;1;;;0;0;;
92577;10791550;10858009;301340;;1;1;1;;;0;0;;
92577;10792052;10858546;301340;;1;1;1;;;0;0;;
92577;10792052;10858556;301340;;1;1;1;;;0;0;;
92577;10792683;10859197;301340;;1;1;1;;;0;0;;
92577;4389923;11220876;301340;;1;1;1;;;0;0;;
92577;4985522;11220582;301340;;1;1;1;;;0;0;;
92577;10794245;10860709;301340;;1;1;1;;;0;0;;
92577;11331879;11462166;347394;;1;1;1;;;0;0;;
92577;11332004;11462305;347394;;1;1;1;;;0;0;;
92577;12928370;13201450;301340;;1;1;1;;;0;0;;
92577;5312988;11462609;301340;;1;1;1;;;0;0;;
92577;6320524;11232944;301340;;1;1;1;;;0;0;;
92577;5069697;11368096;301340;;1;1;1;;;0;0;;
92577;5069697;11368084;301340;;1;1;1;;;0;0;;
92577;6654884;11369101;301340;;1;1;1;;;0;0;;
92577;10811726;10878081;301340;;1;1;1;;;0;0;;
92577;6654884;11369119;301340;;1;1;1;;;0;0;;
92577;11339133;11469474;301340;;1;1;1;;;0;0;;
92577;11147935;11241825;301340;;1;1;1;;;0;0;;
92577;11147935;11241916;301340;;1;1;1;;;0;0;;
92577;11148520;11242431;301340;;1;1;1;;;0;0;;
92577;11149032;11243031;301340;;1;1;1;;;0;0;;
92577;11149032;11242975;301340;;1;1;1;;;0;0;;
92577;9017205;10881635;301340;;1;1;1;;;0;0;;
92577;7012208;11244656;347394;;1;1;1;;;0;0;;
92577;10823157;10889236;347394;;1;1;1;;;0;0;;
92577;11606612;11791848;301340;;1;1;1;;;0;0;;
92577;11606612;11791875;301340;;1;1;1;;;0;0;;
92577;11549589;11244656;301340;;0;1;1;;;0;0;;
92577;8720627;11777516;301340;;1;1;1;;;0;0;;
92577;11049748;11796810;301340;;1;1;1;;;0;0;;
92577;10147446;10230343;302720;;0;1;1;;;0;0;;
92577;10474917;10230343;302720;;0;1;1;;;0;0;;
92577;10147517;10230343;302720;;0;1;1;;;0;0;;
92577;11839906;12033883;347394;;1;1;1;;;0;0;;
92577;11840449;12034426;347394;;1;1;1;;;0;0;;
92577;11840247;12034220;347394;;1;1;1;;;0;0;;
92577;11968814;12163642;301340;;1;1;1;;;0;0;;
92577;9779331;12035630;301340;;1;1;1;;;0;0;;
92577;11758784;11934307;301340;;1;1;1;;;0;0;;
92577;6755495;11934673;301340;;1;1;1;;;0;0;;
92577;6665745;11580149;301340;;1;1;1;;;0;0;;
92577;6665745;11580159;301340;;1;1;1;;;0;0;;
92577;11842743;12036683;302720;;1;1;1;;;0;0;;
92577;11884249;12079318;347394;;1;1;1;;;0;0;;
92577;11441603;11581284;301340;;1;1;1;;;0;0;;
92577;10588268;11581105;301340;;1;1;1;;;0;0;;
92577;9052387;11936310;302720;;1;1;1;;;0;0;;
92577;11884757;12079817;347394;;1;1;1;;;0;0;;
92577;5017754;11582252;301340;;1;1;1;;;0;0;;
92577;4623326;11940257;301340;;1;1;1;;;0;0;;
92577;11766190;11941106;301340;;1;1;1;;;0;0;;
92577;101479321;101598156;347394;;1;1;1;;;0;0;;
92577;11887485;12082470;302720;;1;1;1;;;0;0;;
92577;11847572;12041549;347394;;1;1;1;;;0;0;;
92577;11847572;12041821;301340;;1;1;1;;;0;0;;
92577;11847987;12041997;347394;;1;1;1;;;0;0;;
92577;11847572;12042035;301340;;1;1;1;;;0;0;;
92577;11924497;12119673;301340;;1;1;1;;;0;0;;
92577;11990234;12189336;302720;;1;1;1;;;0;0;;
92577;11704425;12051815;301340;;1;1;1;;;0;0;;
92577;11786158;11981474;347394;;1;1;1;;;0;0;;
92577;11928174;12123526;301340;;1;1;1;;;0;0;;
92577;101603448;101733815;347394;;1;1;1;;;0;0;;
92577;11928174;12123668;301340;;1;1;1;;;0;0;;
92577;11672445;11855488;301340;;1;1;1;;;0;0;;
92577;5491076;11856335;301340;;1;1;1;;;0;0;;
92577;11794593;11989471;302720;;1;1;1;;;0;0;;
92577;11795165;11990051;302720;;1;1;1;;;0;0;;
92577;11874951;12149108;301340;;1;1;1;;;0;0;;
92577;11804952;11999829;347394;;1;1;1;;;0;0;;
92577;5812400;12000632;301340;;1;1;1;;;0;0;;
92577;5812400;12000623;301340;;1;1;1;;;0;0;;
92577;11804952;12001015;301340;;1;1;1;;;0;0;;
92577;4266919;11881454;301340;;1;1;1;;;0;0;;
92577;4800170;12001786;301340;;1;1;1;;;0;0;;
92577;11704425;11884618;301340;;1;1;1;;;0;0;;
92577;11486774;11624833;301340;;1;1;1;;;0;0;;
92577;6455946;11627417;301340;;1;1;1;;;0;0;;
92577;11716899;11896048;302720;;1;1;1;;;0;0;;
92577;11940641;12135785;301340;;1;1;1;;;0;0;;
92577;11870298;12065888;301340;;1;1;1;;;0;0;;
92577;11870298;12065879;301340;;1;1;1;;;0;0;;
92577;100131863;100139007;347394;;1;1;1;;;0;0;;
92577;5029700;11905039;302720;;1;1;1;;;0;0;;
92577;11874951;12070596;347394;;1;1;1;;;0;0;;
92577;11874951;12070686;347394;;1;1;1;;;0;0;;
92577;11217398;12073488;302720;;1;1;1;;;0;0;;
92577;11056349;10238402;302720;;0;1;1;;;0;0;;
92577;4242449;12223418;301340;;1;1;1;;;0;0;;
92577;11874951;12224362;301340;;1;1;1;;;0;0;;
92577;4389923;12224759;301340;;1;1;1;;;0;0;;
92577;12010149;12208914;347394;;1;1;1;;;0;0;;
92577;12010149;12209954;301340;;1;1;1;;;0;0;;
92577;9052387;12212438;301340;;1;1;1;;;0;0;;
92577;8791349;12212807;301340;;1;1;1;;;0;0;;
92577;10075418;12229309;302720;;1;1;1;;;0;0;;
92577;4242449;104186595;559945;;1;1;1;;;0;0;;
92577;103782405;104162295;347394;;1;1;1;;;0;0;;
92577;10172398;104162095;301340;;1;1;1;;;0;0;;
92577;10172398;104162093;301340;;1;1;1;;;0;0;;
92577;103758140;104161693;301340;;1;1;1;;;0;0;;
92577;103758140;104161692;301340;;1;1;1;;;0;0;;
92577;103728622;104161295;301340;;1;1;1;;;0;0;;
92577;10227222;12229947;302720;;1;1;1;;;0;0;;
92577;4242449;12231929;302720;;1;1;1;;;0;0;;
92577;11522976;11706632;347394;;1;1;1;;;0;0;;
92577;102017565;102180981;347394;;1;1;1;;;0;0;;
92577;10148687;10238402;302720;;0;1;1;;;0;0;;
92577;12099678;12310496;301340;;1;1;1;;;0;0;;
92577;8742893;12363481;301340;;1;1;1;;;0;0;;
92577;10227222;12789795;301340;;1;1;1;;;0;0;;
92577;12173683;12390748;301340;;1;1;1;;;0;0;;
92577;12108973;12322368;347394;;1;1;1;;;0;0;;
92577;12109557;12323019;347394;;1;1;1;;;0;0;;
92577;12109747;12323209;347394;;1;1;1;;;0;0;;
92577;5322684;12351829;301340;;1;1;1;;;0;0;;
92577;12177224;12394134;301340;;1;1;1;;;0;0;;
92577;6241276;12352280;301340;;1;1;1;;;0;0;;
92577;4448911;12329781;301340;;1;1;1;;;0;0;;
92577;4448911;12329786;301340;;1;1;1;;;0;0;;
92577;8742893;12355367;301340;;1;1;1;;;0;0;;
92577;12174506;12391480;301340;;1;1;1;;;0;0;;
92577;8214129;12370143;301340;;1;1;1;;;0;0;;
92577;12080449;12289873;302720;;1;1;1;;;0;0;;
92577;12972813;13251937;347394;;1;1;1;;;0;0;;
92577;12959192;13238349;301340;;1;1;1;;;0;0;;
92577;12513317;12795747;301340;;1;1;1;;;0;0;;
92577;11887485;12796039;301340;;1;1;1;;;0;0;;
92577;12187144;12406033;301340;;1;1;1;;;0;0;;
92577;12567581;16445017;559945;;1;1;1;;;0;0;;
92577;4389923;16445034;559945;;1;1;1;;;0;0;;
92577;4337459;16418007;301340;;1;1;1;;;0;0;;
92577;11884249;16445678;301340;;1;1;1;;;0;0;;
92577;12555485;16446659;301340;;1;1;1;;;0;0;;
92577;12555485;16447041;301340;;1;1;1;;;0;0;;
92577;15838706;16447775;301340;;1;1;1;;;0;0;;
92577;16411868;16863086;347394;;1;1;1;;;0;0;;
92577;12567581;12850947;301340;;1;1;1;;;0;0;;
92577;12567709;12851060;301340;;1;1;1;;;0;0;;
92577;12569969;12853268;301340;;1;1;1;;;0;0;;
92577;5526882;13476636;301340;;1;1;1;;;0;0;;
92577;12554932;12838613;301340;;1;1;1;;;0;0;;
92577;12555485;12839151;301340;;1;1;1;;;0;0;;
92577;13203419;13477090;301340;;1;1;1;;;0;0;;
92577;7399283;12840216;301340;;1;1;1;;;0;0;;
92577;13204487;13478142;301340;;1;1;1;;;0;0;;
92577;13236818;13519070;301340;;1;1;1;;;0;0;;
92577;12563967;12847327;476917;;1;1;1;;;0;0;;
92577;13237360;13519669;301340;;1;1;1;;;0;0;;
92577;6936945;13506614;301340;;1;1;1;;;0;0;;
92577;13670118;16454961;301340;;1;1;1;;;0;0;;
92577;11874951;16439716;301340;;1;1;1;;;0;0;;
92577;10436572;12460985;301340;;1;1;1;;;0;0;;
92577;16011374;16441415;301340;;1;1;1;;;0;0;;
92577;4515240;12849055;301340;;1;1;1;;;0;0;;
92577;16012387;16442479;301340;;1;1;1;;;0;0;;
92577;16013370;16443486;301340;;1;1;1;;;0;0;;
92577;13237360;13519664;301340;;1;1;1;;;0;0;;
92577;13581340;13867483;302720;;1;1;1;;;0;0;;
92577;4242449;13867545;301340;;1;1;1;;;0;0;;
92577;12257798;12468938;301340;;1;1;1;;;0;0;;
92577;12259390;12470445;301340;;1;1;1;;;0;0;;
92577;4392138;12471689;302720;;1;1;1;;;0;0;;
92577;12760172;13025599;301340;;1;1;1;;;0;0;;
92577;12506630;12766051;302720;;0;1;1;;;0;0;;
92577;5090940;13004583;301340;;1;1;1;;;0;0;;
92577;12187144;13262212;301340;;1;1;1;;;0;0;;
92577;9026422;13326893;301340;;1;1;1;;;0;0;;
92577;12336174;13268302;301340;;1;1;1;;;0;0;;
92577;11874951;12935119;302720;;1;1;1;;;0;0;;
92577;8742893;12935420;301340;;1;1;1;;;0;0;;
92577;8742893;12935464;301340;;1;1;1;;;0;0;;
92577;8742893;12935403;301340;;1;1;1;;;0;0;;
92577;12789158;13061687;301340;;1;1;1;;;0;0;;
92577;4242494;12980851;301340;;1;1;1;;;0;0;;
92577;12443316;13062732;301340;;1;1;1;;;0;0;;
92577;12746682;13012279;302720;;1;1;1;;;0;0;;
92577;9782257;12948833;301340;;1;1;1;;;0;0;;
92577;4513423;12949470;301340;;1;1;1;;;0;0;;
92577;4513423;12949443;301340;;1;1;1;;;0;0;;
92577;12563967;12952450;301340;;1;1;1;;;0;0;;
92577;7327534;13054325;302720;;1;1;1;;;0;0;;
92577;11884757;12989663;301340;;1;1;1;;;0;0;;
92577;11884757;12989671;301340;;1;1;1;;;0;0;;
92577;12723792;12989924;302720;;1;1;1;;;0;0;;
92577;4767666;12990847;301340;;1;1;1;;;0;0;;
92577;4767666;12990848;301340;;1;1;1;;;0;0;;
92577;4354612;12890836;301340;;1;1;1;;;0;0;;
92577;12612575;12895069;347394;;1;1;1;;;0;0;;
92577;12612885;12895372;347394;;1;1;1;;;0;0;;
92577;12726627;12992854;347394;;1;1;1;;;0;0;;
92577;12726677;12992905;347394;;1;1;1;;;0;0;;
92577;12620199;12896191;347394;;1;1;1;;;0;0;;
92577;13018628;13295071;301340;;1;1;1;;;0;0;;
92577;12783191;13025599;302720;;0;1;0;;;0;0;;
92577;13020000;13296362;301340;;1;1;1;;;0;0;;
92577;9515332;9602924;302720;;0;1;1;;;0;0;;
92577;5069697;13070353;302720;;1;1;1;;;0;0;;
92577;12632833;12902286;301340;;1;1;1;;;0;0;;
92577;7458254;12904936;302720;;1;1;1;;;0;0;;
92577;8469267;12557011;301340;;1;1;1;;;0;0;;
92577;100908178;100978599;347394;;1;1;1;;;0;0;;
92577;12317048;12598782;301340;;1;1;1;;;0;0;;
92577;7012208;13351867;301340;;1;1;1;;;0;0;;
92577;8214129;13416342;301340;;1;1;1;;;0;0;;
92577;9052387;12606982;302720;;1;1;1;;;0;0;;
92577;12822715;13094595;302720;;1;1;1;;;0;0;;
92577;12822587;13094479;302720;;1;1;1;;;0;0;;
92577;12822861;13094595;302720;;0;1;1;;;0;0;;
92577;6241276;13097359;301340;;1;1;1;;;0;0;;
92577;12826134;13098088;301340;;1;1;1;;;0;0;;
92577;13149179;13425615;301340;;1;1;1;;;0;0;;
92577;13279603;13562629;301340;;1;1;1;;;0;0;;
92577;12841278;13054325;302720;;0;1;1;;;0;0;;
92577;12336174;12621453;301340;;1;1;1;;;0;0;;
92577;12337339;12622639;301340;;1;1;1;;;0;0;;
92577;12337339;12622627;301340;;1;1;1;;;0;0;;
92577;6937478;13126653;301340;;1;1;1;;;0;0;;
92577;12853848;13128276;301340;;1;1;1;;;0;0;;
92577;12853848;13128366;301340;;1;1;1;;;0;0;;
92577;12855113;13129580;347394;;1;1;1;;;0;0;;
92577;13163136;13438611;301340;;1;1;1;;;0;0;;
92577;11121147;13131557;301340;;1;1;1;;;0;0;;
92577;13401362;13684762;301340;;1;1;1;;;0;0;;
92577;4389923;12627647;302720;;1;1;1;;;0;0;;
92577;9396576;12627767;302720;;1;1;1;;;0;0;;
92577;12010149;12628510;302720;;1;1;1;;;0;0;;
92577;5089123;12628554;302720;;1;1;1;;;0;0;;
92577;12349280;12633128;301340;;1;1;1;;;0;0;;
92577;13105041;13381190;301340;;1;1;1;;;0;0;;
92577;7327534;13382865;301340;;1;1;1;;;0;0;;
92577;12352045;12635520;301340;;1;1;1;;;0;0;;
92577;4730890;13386221;301340;;1;1;1;;;0;0;;
92577;4730890;13386298;301340;;1;1;1;;;0;0;;
92577;6914248;13681919;301340;;1;1;1;;;0;0;;
92577;11847572;13453216;301340;;1;1;1;;;0;0;;
92577;4517269;13654770;301340;;1;1;1;;;0;0;;
92577;12841278;13382865;302720;;0;1;1;;;0;0;;
92577;13332978;13616373;301340;;1;1;1;;;0;0;;
92577;12401034;12682360;301340;;1;1;1;;;0;0;;
92577;7222722;12683318;301340;;1;1;1;;;0;0;;
92577;7222722;12683350;301340;;1;1;1;;;0;0;;
92577;13510681;12935464;301340;;0;1;1;;;0;0;;
92577;9026422;12935464;301340;;0;1;1;;;0;0;;
92577;13423392;13708902;301340;;1;1;1;;;0;0;;
92577;5029813;14015847;301340;;1;1;1;;;0;0;;
92577;13591337;13877652;301340;;1;1;1;;;0;0;;
92577;7458254;12694156;301340;;1;1;1;;;0;0;;
92577;13438204;13723305;301340;;1;1;1;;;0;0;;
92577;13753274;14041595;301340;;1;1;1;;;0;0;;
92577;5262126;14020844;302720;;1;1;1;;;0;0;;
92577;4392443;14021343;302720;;1;1;1;;;0;0;;
92577;4515683;13738874;301340;;1;1;1;;;0;0;;
92577;11672445;13739844;301340;;1;1;1;;;0;0;;
92577;12337339;13739830;301340;;1;1;1;;;0;0;;
92577;9517521;14022353;301340;;1;1;1;;;0;0;;
92577;5029813;14022735;302720;;1;1;1;;;0;0;;
92577;12336174;14023269;301340;;1;1;1;;;0;0;;
92577;12760172;14023318;301340;;1;1;1;;;0;0;;
92577;4730890;13832569;301340;;1;1;1;;;0;0;;
92577;12612885;13833160;301340;;1;1;1;;;0;0;;
92577;13771743;14060338;301340;;1;1;1;;;0;0;;
92577;12555485;13835518;301340;;1;1;1;;;0;0;;
92577;12442462;12727810;347394;;1;1;1;;;0;0;;
92577;8791349;13760034;302720;;1;1;1;;;0;0;;
92577;8177802;12728035;301340;;1;1;1;;;0;0;;
92577;12442654;12727988;301340;;1;1;1;;;0;0;;
92577;12443316;12728598;347394;;1;1;1;;;0;0;;
92577;13781269;14070271;301340;;1;1;1;;;0;0;;
92577;6654884;14000485;301340;;1;1;1;;;0;0;;
92577;13670118;13958756;301340;;1;1;1;;;0;0;;
92577;13482749;13772113;301340;;1;1;1;;;0;0;;
92577;5418874;14030051;301340;;1;1;1;;;0;0;;
92577;13764119;14052600;301340;;1;1;1;;;0;0;;
92577;9518101;13786235;301340;;1;1;1;;;0;0;;
92577;13742131;14030574;301340;;1;1;1;;;0;0;;
92577;13720628;14009011;301340;;1;1;1;;;0;0;;
92577;13720628;14009128;301340;;1;1;1;;;0;0;;
92577;13720628;14009136;301340;;1;1;1;;;0;0;;
92577;13721337;14009755;301340;;1;1;1;;;0;0;;
92577;4284938;13930043;301340;;1;1;1;;;0;0;;
92577;4400665;13930438;301340;;1;1;1;;;0;0;;
92577;4400665;13930478;301340;;1;1;1;;;0;0;;
92577;13643377;13931151;301340;;1;1;1;;;0;0;;
92577;13878163;14164761;301340;;1;1;1;;;0;0;;
92577;13878163;14164697;301340;;1;1;1;;;0;0;;
92577;4389923;14165234;301340;;1;1;1;;;0;0;;
92577;12480380;12764161;301340;;1;1;1;;;0;0;;
92577;12481141;12765022;301340;;1;1;1;;;0;0;;
92577;10110798;14182320;302720;;1;1;1;;;0;0;;
92577;4392443;12766051;476917;;1;1;1;;;0;0;;
92577;9151927;14170680;302720;;1;1;1;;;0;0;;
92577;13816604;13772113;302720;;0;1;1;;;0;0;;
92577;13816521;13772113;302720;;0;1;1;;;0;0;;
92577;12336174;14172622;302720;;1;1;1;;;0;0;;
92577;7371702;14172808;302720;;1;1;1;;;0;0;;
92577;13821606;14110582;301340;;1;1;1;;;0;0;;
92577;9198969;14110977;301340;;1;1;1;;;0;0;;
92577;13822679;14111657;301340;;1;1;1;;;0;0;;
92577;8742893;14112466;301340;;1;1;1;;;0;0;;
92577;8106055;14204496;301340;;1;1;1;;;0;0;;
92577;4618745;14204929;301340;;1;1;1;;;0;0;;
92577;13903133;14190034;301340;;1;1;1;;;0;0;;
92577;13903133;14190046;301340;;1;1;1;;;0;0;;
92577;13903761;14190641;301340;;1;1;1;;;0;0;;
92577;13873001;14159514;301340;;1;1;1;;;0;0;;
92577;13873001;14159497;301340;;1;1;1;;;0;0;;
92577;5526882;14259309;301340;;1;1;1;;;0;0;;
92577;13984891;14269042;302720;;1;1;1;;;0;0;;
92577;4987541;14526830;301340;;1;1;1;;;0;0;;
92577;4987541;14526844;301340;;1;1;1;;;0;0;;
92577;4800170;14438012;302720;;1;1;1;;;0;0;;
92577;14151917;14441762;301340;;1;1;1;;;0;0;;
92577;5526882;14293558;301340;;1;1;1;;;0;0;;
92577;11539174;14488972;301340;;1;1;1;;;0;0;;
92577;14264550;14557370;301340;;1;1;1;;;0;0;;
92577;5595892;14492139;301340;;1;1;1;;;0;0;;
92577;5595892;14492228;301340;;1;1;1;;;0;0;;
92577;5595892;14492264;301340;;1;1;1;;;0;0;;
92577;14121196;14410703;301340;;1;1;1;;;0;0;;
92577;14122726;14412166;301340;;1;1;1;;;0;0;;
92577;5090940;14299626;301340;;1;1;1;;;0;0;;
92577;14202149;14493468;301340;;1;1;1;;;0;0;;
92577;14123357;14412829;301340;;1;1;1;;;0;0;;
92577;4432187;14413790;301340;;1;1;1;;;0;0;;
92577;10110798;14516193;302720;;1;1;1;;;0;0;;
92577;9026422;14494053;301340;;1;1;1;;;0;0;;
92577;14239914;14532198;301340;;1;1;1;;;0;0;;
92577;4618874;14558163;301340;;1;1;1;;;0;0;;
92577;9545677;14462035;301340;;1;1;1;;;0;0;;
92577;12569969;14537070;301340;;1;1;1;;;0;0;;
92577;11056349;14556180;301340;;1;1;1;;;0;0;;
92577;11056349;14556192;301340;;1;1;1;;;0;0;;
92577;12789158;14717605;302720;;1;1;1;;;0;0;;
92577;8088264;14718066;302720;;1;1;1;;;0;0;;
92577;14395225;14691237;301340;;1;1;1;;;0;0;;
92577;14275898;14569070;301340;;1;1;1;;;0;0;;
92577;14396556;14692677;301340;;1;1;1;;;0;0;;
92577;11339133;14694172;301340;;1;1;1;;;0;0;;
92577;14355743;14650620;301340;;1;1;1;;;0;0;;
92577;10895958;14578388;302720;;1;1;1;;;0;0;;
92577;14042566;14331499;301340;;1;1;1;;;0;0;;
92577;14043523;14332470;301340;;1;1;1;;;0;0;;
92577;8791349;14332550;301340;;1;1;1;;;0;0;;
92577;5250805;14722591;301340;;1;1;1;;;0;0;;
92577;11441603;14654020;301340;;0;1;1;;;0;0;;
92577;14359005;14654020;301340;;1;1;1;;;0;0;;
92577;14359086;14654020;301340;;0;1;1;;;0;0;;
