cod_empresa;cod_parte;cod_processo;cod_advparte;cod_usuario;migracao;parte_principal;ativo;unificador_cliente;cod_cliente_removido;unificador_processo;cod_processo_removido;migracao2;migracao3
92577;12480352;12470445;;302720;;1;1;;;0;0;;
92577;5868578;11624833;;302720;;1;1;;;0;0;;
92577;5868591;11624833;;302720;;0;1;;;0;0;;
92577;5868578;12209954;;302720;;1;1;;;0;0;;
92577;5868578;11934307;;302720;;1;1;;;0;0;;
92577;5868578;11881454;;302720;;1;1;;;0;0;;
92577;5868578;10228205;;302720;;1;1;;;0;0;;
92577;13957048;14052600;;302720;;1;1;;;0;0;;
92577;9773853;14170680;;302720;;1;1;;;0;0;;
92577;11550745;14172622;;302720;;1;1;;;0;0;;
92577;9668199;14172808;;302720;;1;1;;;0;0;;
92577;5868578;14744899;;302720;;1;1;;;0;0;;
92577;5868578;14204496;;302720;;1;1;;;0;0;;
92577;5868578;14441762;;302720;;1;1;;;0;0;;
92577;9668518;14182320;;302720;;1;1;;;0;0;;
92577;5868591;14070271;;302720;;0;1;;;0;0;;
92577;5868578;14070271;;302720;;1;1;;;0;0;;
92577;4353088;14022353;;302720;;1;1;;;0;0;;
92577;5868578;14060338;;302720;;1;1;;;0;0;;
92577;12506630;12766051;;301340;;1;1;;;0;0;;
92577;5868591;14060338;;302720;;0;1;;;0;0;;
92577;5868578;14164761;;302720;;1;1;;;0;0;;
92577;12507157;12789795;;301340;;1;1;;;0;0;;
92577;5868591;14164761;;302720;;0;1;;;0;0;;
92577;5868578;14537070;;302720;;1;1;;;0;0;;
92577;5868591;14537070;;302720;;0;1;;;0;0;;
92577;5868578;14112466;;302720;;1;1;;;0;0;;
92577;14551698;14861520;;302720;;1;1;;;0;0;;
92577;5868578;13684762;;302720;;1;1;;;0;0;;
92577;5868578;13562629;;302720;;1;1;;;0;0;;
92577;5868578;10668732;;302720;;1;1;;;0;0;;
92577;5868578;10227950;;302720;;1;1;;;0;0;;
92577;5868578;13958756;;302720;;1;1;;;0;0;;
92577;5868578;10230298;;302720;;1;1;;;0;0;;
92577;5868578;13835518;;302720;;1;1;;;0;0;;
92577;5868578;13438611;;302720;;1;1;;;0;0;;
92577;14148118;14438012;;302720;;1;1;;;0;0;;
92577;4353088;14462035;;302720;;1;1;;;0;0;;
92577;14551698;14861981;;302720;;1;1;;;0;0;;
92577;14562533;14861988;;302720;;1;1;;;0;0;;
92577;10899548;14578388;;302720;;1;1;;;0;0;;
92577;14551698;14850817;;302720;;1;1;;;0;0;;
92577;5868578;14594934;;302720;;1;1;;;0;0;;
92577;5868578;14190046;;302720;;1;1;;;0;0;;
92577;13023693;14624163;;302720;;1;1;;;0;0;;
92577;8304880;14593911;;302720;;1;1;;;0;0;;
92577;8304880;11791875;;302720;;1;1;;;0;0;;
92577;8304880;12935420;;302720;;1;1;;;0;0;;
92577;8304880;11241916;;302720;;1;1;;;0;0;;
92577;4392278;12796039;;302720;;1;1;;;0;0;;
92577;8304880;13128366;;302720;;1;1;;;0;0;;
92577;8304880;12989671;;302720;;1;1;;;0;0;;
92577;8304880;13386298;;302720;;1;1;;;0;0;;
92577;8304880;11580159;;302720;;1;1;;;0;0;;
92577;8304880;12329786;;302720;;1;1;;;0;0;;
92577;7732850;14159497;;302720;;1;1;;;0;0;;
92577;5868578;14694172;;302720;;1;1;;;0;0;;
92577;4392278;14412829;;302720;;1;1;;;0;0;;
92577;4392278;14412166;;302720;;1;1;;;0;0;;
92577;4392278;11706632;;302720;;1;1;;;0;0;;
92577;8304880;12065888;;302720;;1;1;;;0;0;;
92577;13021912;14488972;;302720;;1;1;;;0;0;;
92577;13276623;14811075;;302720;;1;1;;;0;0;;
92577;4392278;14164697;;302720;;1;1;;;0;0;;
92577;4392278;11469474;;302720;;1;1;;;0;0;;
92577;4392278;12727810;;302720;;1;1;;;0;0;;
92577;4392278;12557011;;302720;;1;1;;;0;0;;
92577;4392278;11716644;;302720;;1;1;;;0;0;;
92577;9774018;14717605;;302720;;1;1;;;0;0;;
92577;8088282;14718066;;302720;;1;1;;;0;0;;
92577;5868578;14624338;;302720;;1;1;;;0;0;;
92577;5868591;14624338;;302720;;0;1;;;0;0;;
92577;14240806;14516193;;302720;;1;1;;;0;0;;
92577;14242993;14526830;;302720;;1;1;;;0;0;;
92577;14243374;14526844;;302720;;1;1;;;0;0;;
92577;5868578;14492139;;302720;;1;1;;;0;0;;
92577;5868578;13126653;;302720;;1;1;;;0;0;;
92577;5868578;13519070;;302720;;1;1;;;0;0;;
92577;5868591;13519070;;302720;;0;1;;;0;0;;
92577;4392278;9220359;;302720;;1;1;;;0;0;;
92577;5868578;14556180;;302720;;1;1;;;0;0;;
92577;5868578;14593986;;302720;;1;1;;;0;0;;
92577;5868591;14593986;;302720;;0;1;;;0;0;;
92577;5868578;14692677;;302720;;1;1;;;0;0;;
92577;8304880;15001958;;302720;;1;1;;;0;0;;
92577;4392278;15108001;;559945;;1;1;;;0;0;;
92577;4392278;12948833;;559945;;1;1;;;0;0;;
92577;4392278;14802449;;559945;;1;1;;;0;0;;
92577;10966417;15025017;;302720;;0;1;;;0;0;;
92577;10966375;15025017;;302720;;1;1;;;0;0;;
92577;9774018;15029659;;302720;;1;1;;;0;0;;
92577;4392278;13478142;;302720;;1;1;;;0;0;;
92577;10899548;15300762;;302720;;1;1;;;0;0;;
92577;4392278;8737347;;302720;;1;1;;;0;0;;
92577;4392278;14668197;;302720;;1;1;;;0;0;;
92577;15378286;15750422;;301340;;1;1;;;0;0;;
92577;5868591;14694172;;301340;;0;1;;;0;0;;
92577;9997868;15325594;;302720;;1;1;;;0;0;;
92577;4392278;15327168;;302720;;1;1;;;0;0;;
92577;4392278;13738874;;302720;;1;1;;;0;0;;
92577;4392278;13654770;;302720;;1;1;;;0;0;;
92577;4353088;13832569;;302720;;1;1;;;0;0;;
92577;4392278;14801358;;302720;;1;1;;;0;0;;
92577;15242699;14023269;;559945;;1;1;;;0;0;;
92577;13088110;14332470;;559945;;0;1;;;0;0;;
92577;9773853;14332470;;559945;;1;1;;;0;0;;
92577;15242853;14332470;;559945;;0;1;;;0;0;;
92577;4392278;13930043;;302720;;1;1;;;0;0;;
92577;10966777;14332470;;559945;;0;1;;;0;0;;
92577;15243249;14972212;;559945;;1;1;;;0;0;;
92577;4392278;14624086;;302720;;1;1;;;0;0;;
92577;4392278;13930438;;302720;;1;1;;;0;0;;
92577;4392278;14204929;;302720;;1;1;;;0;0;;
92577;4392278;13476636;;302720;;1;1;;;0;0;;
92577;4392278;14000485;;302720;;1;1;;;0;0;;
92577;4392278;14413790;;302720;;1;1;;;0;0;;
92577;15244701;14779527;;302720;;1;1;;;0;0;;
92577;15165733;15148629;;302720;;1;1;;;0;0;;
92577;15402095;15141401;;347394;;0;2;;;0;0;;
92577;15402087;15059192;;347394;;0;2;;;0;0;;
92577;15402036;14009136;;347394;;0;2;;;0;0;;
92577;9934428;15433070;;302720;;1;1;;;0;0;;
92577;9773853;14332550;;559945;;1;1;;;0;0;;
92577;10966777;14332550;;559945;;0;1;;;0;0;;
92577;13088110;14332550;;559945;;0;1;;;0;0;;
92577;15242853;14332550;;559945;;0;1;;;0;0;;
92577;4392278;13381190;;302720;;1;1;;;0;0;;
92577;15192518;15557926;2080077;301340;;1;1;;;0;0;;
92577;10899548;15098940;;302720;;1;1;;;0;0;;
92577;14796406;12471689;;302720;;1;1;;;0;0;;
92577;10899548;14165234;;302720;;1;1;;;0;0;;
92577;5868578;15108752;;302720;;1;1;;;0;0;;
92577;8112982;14293558;;347394;;0;2;;;0;0;;
92577;5868591;14803343;;347394;;0;2;;;0;0;;
92577;13086398;14494053;;559945;;1;1;;;0;0;;
92577;15402010;14494053;;347394;;0;2;;;0;0;;
92577;5868578;15607226;;302720;;0;2;;;0;0;;
92577;5868578;15607226;;301340;;1;1;;;0;0;;
92577;15402036;14009136;;301340;;1;1;;;0;0;;
92577;11905076;14691237;;347394;;0;2;;;0;0;;
92577;5868578;15607226;;347394;;0;2;;;0;0;;
92577;15402036;14009136;;302720;;0;2;;;0;0;;
92577;11905076;14691237;;301340;;1;1;;;0;0;;
92577;8507732;10803596;;559945;;0;2;;;0;0;;
92577;8507732;10803596;;347394;;0;2;;;0;0;;
92577;11905076;14691237;;559945;;0;2;;;0;0;;
92577;8507732;10803596;;301340;;1;1;;;0;0;;
92577;15402062;4627363;;302720;;1;1;;;0;0;;
92577;15402062;4627363;;347394;;0;2;;;0;0;;
92577;9442944;14803343;;347394;;0;2;;;0;0;;
92577;8112982;14293558;;302720;;1;1;;;0;0;;
92577;5868578;14803343;;302720;;1;1;;;0;0;;
92577;5868591;14803343;;302720;;0;1;;;0;0;;
92577;15462738;15141401;;302720;;1;1;;;0;0;;
92577;15402087;15059192;;302720;;1;1;;;0;0;;
92577;15472550;15485997;;559945;;1;1;;;0;0;;
92577;7096498;15863918;;302720;;1;1;;;0;0;;
92577;13274648;14958672;;559945;;1;1;;;0;0;;
92577;15987864;14958672;;559945;;0;1;;;0;0;;
92577;15987764;14958672;;559945;;0;1;;;0;0;;
92577;15988188;16043867;;559945;;1;1;;;0;0;;
92577;7732850;15822117;;559945;;1;1;;;0;0;;
92577;5868578;14950092;;559945;;1;1;;;0;0;;
92577;7732850;16192262;;559945;;1;1;;;0;0;;
92577;15869456;15824091;;302720;;1;1;;;0;0;;
92577;15869443;16060942;;302720;;1;1;;;0;0;;
92577;14796406;16296505;;559945;;1;1;;;0;0;;
92577;13022123;16296513;;559945;;1;1;;;0;0;;
92577;13088844;16296518;;559945;;1;1;;;0;0;;
92577;5868578;16097518;;559945;;1;1;;;0;0;;
92577;5868578;15875719;;559945;;1;1;;;0;0;;
92577;5868578;15241701;;559945;;1;1;;;0;0;;
92577;5868578;15334168;;559945;;1;1;;;0;0;;
92577;5868591;15058006;;559945;;1;1;;;0;0;;
92577;15462738;16161189;;559945;;1;1;;;0;0;;
92577;5868578;15011931;;559945;;1;1;;;0;0;;
92577;4400145;16020170;;559945;;1;1;;;0;0;;
92577;4392278;16058872;;302720;;1;1;;;0;0;;
92577;4392278;15533147;;302720;;1;1;;;0;0;;
92577;5868578;16263213;;559945;;1;1;;;0;0;;
92577;5868578;16272185;;559945;;1;1;;;0;0;;
92577;15244701;16479089;;559945;;1;1;;;0;0;;
92577;16054487;14970980;;559945;;0;1;;;0;0;;
92577;16054438;14970980;;559945;;1;1;;;0;0;;
92577;4392278;15718797;;559945;;1;1;;;0;0;;
92577;16055031;15778308;;559945;;1;1;;;0;0;;
92577;4392278;16322638;;559945;;1;1;;;0;0;;
92577;5868578;16313228;;559945;;1;1;;;0;0;;
92577;8304880;15199228;;302720;;1;1;;;0;0;;
92577;13088110;16445017;;559945;;1;1;;;0;0;;
92577;10899548;16445034;;559945;;1;1;;;0;0;;
92577;13088061;16445017;;559945;;0;1;;;0;0;;
92577;13088157;16445017;;559945;;0;1;;;0;0;;
92577;5868578;16233933;;559945;;1;1;;;0;0;;
92577;5868578;16352374;;559945;;1;1;;;0;0;;
92577;13088061;16257083;;559945;;0;1;;;0;0;;
92577;13088110;16257083;;559945;;0;1;;;0;0;;
92577;13088157;16257083;;559945;;1;1;;;0;0;;
92577;14796406;16245912;;302720;;1;1;;;0;0;;
92577;9774018;16258252;;302720;;1;1;;;0;0;;
92577;5868578;15652544;;559945;;1;1;;;0;0;;
92577;5868578;15155036;;559945;;1;1;;;0;0;;
92577;8506996;14159514;;559945;;1;1;;;0;0;;
92577;8506996;14877122;;559945;;1;1;;;0;0;;
92577;5868578;15365476;;559945;;1;1;;;0;0;;
92577;5868578;14190641;;559945;;1;1;;;0;0;;
92577;15462738;15593331;;559945;;0;1;;;0;0;;
92577;5868578;15593331;;559945;;1;1;;;0;0;;
92577;5868578;15108058;;559945;;1;1;;;0;0;;
92577;5868578;15607068;;559945;;1;1;;;0;0;;
92577;5868578;15981060;;559945;;1;1;;;0;0;;
92577;5868578;14492228;;559945;;1;1;;;0;0;;
92577;5868578;15069418;;559945;;1;1;;;0;0;;
