codigo;valor_causa;codprocesso;codempresa;data_inclusao;codusuario;unificador_processo;cod_processo_removido;migracao3;migracao;migracao2
101324980;102232.32;105593320;92577;2021-06-15 14:43:33;347394;;;;;
101325075;459596.35;105424074;92577;2021-06-15 15:19:11;347394;;;;;
101325093;111782.20;105161414;92577;2021-06-15 15:24:43;347394;;;;;
101325115;434263.72;105286166;92577;2021-06-15 15:34:28;347394;;;;;
101325103;20000.00;105384802;92577;2021-06-15 15:29:58;347394;;;;;
101325139;175140.83;104942324;92577;2021-06-15 15:41:54;347394;;;;;
101325271;100000.00;105792666;92577;2021-06-15 16:36:17;347394;;;;;
101325363;10560.00;105641364;92577;2021-06-15 17:05:33;347394;;;;;
101328227;1100.00;105709442;92577;2021-06-17 16:46:05;347394;;;;;
101354093;92365.15;103383516;92577;2021-07-13 14:56:18;347394;;;;;
101355588;77933.92;103283885;92577;2021-07-14 13:38:50;347394;;;;;
101355754;143332.02;102238458;92577;2021-07-14 14:54:17;347394;;;;;
101364657;27577.89;105501895;92577;2021-07-22 15:14:24;347394;;;;;
101361966;90132.00;101630482;92577;2021-07-20 16:36:56;347394;;;;;
101345607;1258602.59;105547563;92577;2021-07-05 15:55:01;347394;;;;;
101345573;20212.76;105554847;92577;2021-07-05 15:44:29;347394;;;;;
101345635;20000.00;104944526;92577;2021-07-05 16:02:23;347394;;;;;
101345663;116173.20;104692283;92577;2021-07-05 16:13:18;347394;;;;;
101357831;35678.85;105424284;92577;2021-07-15 17:21:55;347394;;;;;
101348794;9540.16;105334931;92577;2021-07-07 16:53:28;347394;;;;;
101374285;288025.58;105644111;92577;2021-08-02 09:42:25;347394;;;;;
101374304;40000.00;105738389;92577;2021-08-02 09:50:57;347394;;;;;
101374319;214693.71;105385475;92577;2021-08-02 09:55:55;347394;;;;;
101374344;40000.00;105709872;92577;2021-08-02 10:10:19;347394;;;;;
101374326;33905.39;105580894;92577;2021-08-02 09:59:27;347394;;;;;
101374353;123254.97;105577814;92577;2021-08-02 10:13:56;347394;;;;;
101374912;40000.00;105603516;92577;2021-08-02 15:21:35;347394;;;;;
101375362;50000.00;105860032;92577;2021-08-02 17:43:29;347394;;;;;
101368989;100000.00;105773695;92577;2021-07-27 14:39:12;347394;;;;;
101369044;100000.00;106032086;92577;2021-07-27 14:54:59;347394;;;;;
101369014;100000.00;106022539;92577;2021-07-27 14:46:23;347394;;;;;
101369464;100000.00;106039114;92577;2021-07-27 17:02:24;347394;;;;;
101371958;28600.00;104417662;92577;2021-07-29 13:34:21;347394;;;;;
101387283;526860.02;103763373;92577;2021-08-13 13:48:17;347394;;;;;
101404559;220553.23;104729326;92577;2021-08-31 10:06:24;347394;;;;;
101456724;30000.00;105981584;92577;2021-10-21 14:17:54;100026144;;;;;
101557382;30000.00;106522920;92577;2022-02-11 14:26:01;100097650;;;;;
101557392;53994.76;106052264;92577;2022-02-11 14:31:05;100026144;;;;;
101557393;8484.00;105939858;92577;2022-02-11 14:31:12;100097650;;;;;
101557399;75900.00;102709494;92577;2022-02-11 14:32:51;100026144;;;;;
101420850;39600.00;105732175;92577;2021-09-15 18:09:35;347394;;;;;
101460175;123675.00;104419122;92577;2021-10-26 09:35:15;559945;;;;;
101507774;20000.00;106301580;92577;2021-12-14 10:25:54;559945;;;;;
101466764;260015.90;105642527;92577;2021-11-02 16:57:54;347394;;;;;
101425111;3904.28;106290076;92577;2021-09-21 09:17:51;100097650;;;;;
101469556;19410.61;106202384;92577;2021-11-05 08:37:24;347394;;;;;
101428130;20000.00;105973154;92577;2021-09-23 09:10:10;347394;;;;;
101428167;20000.00;105942305;92577;2021-09-23 09:28:20;347394;;;;;
101429002;34563.00;105874407;92577;2021-09-23 15:45:34;347394;;;;;
101478137;47322.40;102904833;92577;2021-11-16 15:18:02;347394;;;;;
101478180;0;106545332;92577;2021-11-16 15:36:43;347394;;;;;
101478204;1100.00;106545484;92577;2021-11-16 15:44:48;347394;;;;;
101515649;20000.00;101055695;92577;2021-12-21 15:25:31;347394;;;;;
101515721;162000.00;103418596;92577;2021-12-21 16:07:10;347394;;;;;
101515685;0;106687276;92577;2021-12-21 15:44:56;347394;;;;;
101515778;108342.65;102672587;92577;2021-12-21 16:43:21;347394;;;;;
101515818;86607.48;102705474;92577;2021-12-21 17:11:22;347394;;;;;
101483259;150525.57;106571925;92577;2021-11-22 14:30:42;559945;;;;;
101434081;1960.16;106323257;92577;2021-09-28 18:24:59;347394;;;;;
101434088;72277.85;103416920;92577;2021-09-28 18:29:02;347394;;;;;
101434095;78543.07;103910486;92577;2021-09-28 18:32:54;347394;;;;;
101493015;1117.87;106616790;92577;2021-12-01 17:01:05;476917;;;;;
101523733;481178.06;106237747;92577;2022-01-10 09:27:04;559945;;;;;
101499060;94428.20;103098076;92577;2021-12-06 11:48:56;347394;;;;;
101499108;100000.00;106626530;92577;2021-12-06 12:10:35;347394;;;;;
101499114;70457.62;105645647;92577;2021-12-06 12:15:46;347394;;;;;
101437803;74106.19;103028379;92577;2021-10-01 14:35:07;347394;;;;;
101500297;53845.30;102617534;92577;2021-12-07 08:32:43;347394;;;;;
101502755;298506.56;102993396;92577;2021-12-08 14:43:42;347394;;;;;
101502834;20000.00;106454264;92577;2021-12-08 15:22:15;347394;;;;;
101502975;1117.87;106653557;92577;2021-12-08 16:22:19;347394;;;;;
101502985;1117.87;106653621;92577;2021-12-08 16:27:51;347394;;;;;
101503040;1157.51;106653716;92577;2021-12-08 16:48:11;347394;;;;;
101503099;1157.51;106653991;92577;2021-12-08 17:12:23;347394;;;;;
101443663;102464.20;103279808;92577;2021-10-07 11:39:48;347394;;;;;
101446462;53663.43;106009454;92577;2021-10-11 13:22:15;347394;;;;;
101446476;255272.68;105421037;92577;2021-10-11 13:32:58;347394;;;;;
101541707;20000.00;106536761;92577;2022-01-27 15:04:49;559945;;;;;
101546637;0;106862781;92577;2022-02-01 19:02:32;100026144;;;;;
101546642;96000.00;104298801;92577;2022-02-01 19:05:54;100026144;;;;;
101546648;20000.00;106522920;92577;2022-02-01 19:16:07;100026144;;;;;
101454019;46000.00;106008354;92577;2021-10-19 15:58:34;100026144;;;;;
101454029;50481.67;106260517;92577;2021-10-19 16:03:01;100026144;;;;;
